entry_id,name,formula,spacegroup,crystal_structure,band_gap,is_metal,energy_above_hull,is_stable,delta_e
827104,TbVO3,O6Tb2V2,R-3c,trigonal,0.665999999999999,False,0.08148678450000002,False,-3.05088762551751
351516,TbWO3,O3TbW,Pm-3m,cubic,0.0,True,2.1489779529153163,False,-0.659323438460586
355135,TbWO3,O3TbW,Pm-3m,cubic,0.0,True,0.7142609669153126,False,-2.09404042446059
1283114,TbWO3,O12Tb4W4,Pnma,orthorhombic,0.0,True,0.4003575114153124,False,-2.40794387996059
353244,TbYO3,O3TbY,Pm-3m,cubic,1.658,False,0.9582394916249952,False,-2.72599145346059
354681,TbYO3,O3TbY,Pm-3m,cubic,1.813,False,0.9054110956249954,False,-2.77881984946059
353711,TbZnO3,O3TbZn,Pm-3m,cubic,0.0,True,1.1747417369999988,False,-1.30717695246059
354935,TbZnO3,O3TbZn,Pm-3m,cubic,0.0,True,0.43233397099999893,False,-2.04958471846059
693757,TbZnO3,O3TbZn,P4mm,tetragonal,0.0,True,0.3785122889999988,False,-2.10340640046059
692673,TbZnO3,O6Tb2Zn2,R-3,trigonal,0.0,True,0.307815570999999,False,-2.17410311846059
693215,TbZnO3,O12Tb4Zn4,Pnma,orthorhombic,0.0,True,0.1710318729999991,False,-2.31088681646059
827105,TbZnO3,O6Tb2Zn2,R-3c,trigonal,0.0,True,0.23682441199999893,False,-2.24509427746059
350393,TbZrO3,O3TbZr,Pm-3m,cubic,0.0,True,1.4710301401249972,False,-1.96270936046059
354015,TbZrO3,O3TbZr,Pm-3m,cubic,0.0,True,0.5764751441249971,False,-2.85726435646059
1283115,TbZrO3,O12Tb4Zr4,Pnma,orthorhombic,0.0,True,0.1825768746249974,False,-3.25116262596059
349980,TcAgO3,AgO3Tc,Pm-3m,cubic,0.0,True,1.743013732000002,False,0.429557907972747
352918,TcAgO3,AgO3Tc,Pm-3m,cubic,0.0,True,0.17377809200000516,False,-1.13967773202725
680326,TcAgO3,AgO3Tc,P4mm,tetragonal,0.0,True,0.17573531600000503,False,-1.13772050802725
680327,TcAgO3,AgO3Tc,P4mm,tetragonal,0.0,True,0.9110191200000022,False,-0.402436704027253
678710,TcAgO3,Ag2O6Tc2,R-3,trigonal,0.0,True,0.1736997560000051,False,-1.13975606802725
681946,TcAgO3,Ag4O12Tc4,Pnma,orthorhombic,0.0,True,0.17266052650000518,False,-1.14079529752725
678709,TcAgO3,Ag2O6Tc2,R-3,trigonal,0.0,True,0.1695341450000052,False,-1.14392167902725
825367,TcAgO3,Ag2O6Tc2,R-3c,trigonal,0.0,True,0.17219507000000522,False,-1.14126075402725
353046,TcAsO3,AsO3Tc,Pm-3m,cubic,0.0,True,0.7517873077986268,False,-0.761412441527253
353010,TcAsO3,AsO3Tc,Pm-3m,cubic,0.0,True,1.0857145977986267,False,-0.427485151527253
351313,TcAuO3,AuO3Tc,Pm-3m,cubic,0.0,True,1.709293228833333,False,0.438937443472747
352141,TcAuO3,AuO3Tc,Pm-3m,cubic,0.0,True,0.45658765083333297,False,-0.813768134527253
693825,TcAuO3,AuO3Tc,P4mm,tetragonal,0.0,True,0.46063807483333297,False,-0.809717710527253
692741,TcAuO3,Au2O6Tc2,R-3,trigonal,0.0,True,0.37821220583333304,False,-0.892143579527253
693283,TcAuO3,Au4O12Tc4,Pnma,orthorhombic,0.0,True,0.401415529333333,False,-0.868940256027253
825429,TcAuO3,Au2O6Tc2,R-3c,trigonal,0.0,True,0.42691915683333304,False,-0.843436628527253
353783,TcBO3,BO3Tc,Pm-3m,cubic,0.0,True,1.4803942613749987,False,-0.597003884527253
353988,TcBO3,BO3Tc,Pm-3m,cubic,0.0,True,1.7006422693749987,False,-0.376755876527253
353195,TcBiO3,BiO3Tc,Pm-3m,cubic,0.0,True,0.3759489370865772,False,-1.13664580952725
355047,TcBiO3,BiO3Tc,Pm-3m,cubic,0.0,True,1.2982061770865752,False,-0.214388569527252
693730,TcBiO3,BiO3Tc,P4mm,tetragonal,0.0,True,0.3312099570865772,False,-1.18138478952725
692646,TcBiO3,Bi2O6Tc2,R-3,trigonal,0.0,True,0.2638159780865772,False,-1.24877876852725
693188,TcBiO3,Bi4O12Tc4,Pnma,orthorhombic,0.0,True,0.20995907708657713,False,-1.30263566952725
825546,TcBiO3,Bi2O6Tc2,R-3c,trigonal,0.0,True,0.2208120230865771,False,-1.29178272352725
352243,TcGeO3,GeO3Tc,Pm-3m,cubic,0.0,True,0.5244205017500025,False,-1.12054164952725
352484,TcGeO3,GeO3Tc,Pm-3m,cubic,0.0,True,0.8538023657500006,False,-0.791159785527252
350979,TcHgO3,HgO3Tc,Pm-3m,cubic,0.0,True,1.8504721850050603,False,0.556375708479494
352425,TcHgO3,HgO3Tc,Pm-3m,cubic,0.0,True,0.27097106700505624,False,-1.02312540952051
680214,TcHgO3,HgO3Tc,P4mm,tetragonal,0.0,True,0.27368927500505635,False,-1.02040720152051
680215,TcHgO3,HgO3Tc,P4mm,tetragonal,0.0,True,0.7003208350050603,False,-0.593775641520506
678597,TcHgO3,Hg2O6Tc2,R-3,trigonal,0.0,True,0.20194752800505622,False,-1.09214894852051
