entry_id,name,formula,spacegroup,crystal_structure,band_gap,is_metal,energy_above_hull,is_stable,delta_e
681905,HfAgO3,Ag4Hf4O12,Pnma,orthorhombic,0.0,True,0.194581151000003,False,-2.23952448602725
681904,HfAgO3,Ag4Hf4O12,Pnma,orthorhombic,0.0,True,0.1777767210000029,False,-2.25632891602725
825343,HfAgO3,Ag2Hf2O6,R-3c,trigonal,0.0,True,0.208378104000003,False,-2.22572753302725
826035,HfAgO3,Ag2Hf2O6,R-3c,trigonal,0.0,True,0.598611876000003,False,-1.83549376102725
352140,HfAlO3,AlHfO3,Pm-3m,cubic,0.0,True,1.035083995240448,False,-2.37572201652725
354324,HfAlO3,AlHfO3,Pm-3m,cubic,0.0,True,0.7525812352404477,False,-2.65822477652725
351813,HfAsO3,AsHfO3,Pm-3m,cubic,0.0,True,0.7780128818464185,False,-2.01218819152725
353394,HfAsO3,AsHfO3,Pm-3m,cubic,0.0,True,1.7849839898464186,False,-1.00521708352725
351806,HfAuO3,AuHfO3,Pm-3m,cubic,0.0,True,0.552856784500003,False,-1.85501539052725
354790,HfAuO3,AuHfO3,Pm-3m,cubic,0.0,True,2.039879956500001,False,-0.367992218527252
352221,HfBO3,BHfO3,Pm-3m,cubic,0.0,True,1.338263834343752,False,-1.85925013652725
353452,HfBO3,BHfO3,Pm-3m,cubic,0.0,True,1.939158604343752,False,-1.25835536652725
353628,HfBeO3,BeHfO3,Pm-3m,cubic,1.19,False,0.768693748000004,False,-2.72596626652725
355098,HfBeO3,BeHfO3,Pm-3m,cubic,0.0,True,1.5527956900000042,False,-1.94186432452725
350696,HfBiO3,BiHfO3,Pm-3m,cubic,0.0,True,2.183586785586574,False,-0.615931801527253
353280,HfBiO3,BiHfO3,Pm-3m,cubic,0.0,True,0.3465003995865769,False,-2.45301818752725
693663,HfBiO3,BiHfO3,P4mm,tetragonal,0.0,True,0.331961277586577,False,-2.46755730952725
692579,HfBiO3,Bi2Hf2O6,R-3,trigonal,0.0,True,0.2732099115865769,False,-2.52630867552725
693121,HfBiO3,Bi4Hf4O12,Pnma,orthorhombic,0.0,True,0.2725985420865768,False,-2.52692004502725
825522,HfBiO3,Bi2Hf2O6,R-3c,trigonal,0.0,True,0.316980724586577,False,-2.48253786252725
1276709,HfBiO3,Bi4Hf4O12,Pnma,orthorhombic,0.0,True,0.2754889145865768,False,-2.52402967252725
350697,HfCdO3,CdHfO3,Pm-3m,cubic,0.0,True,2.067313791333333,False,-0.736758486527253
351969,HfCdO3,CdHfO3,Pm-3m,cubic,0.0,True,0.283554563333336,False,-2.52051771452725
680113,HfCdO3,CdHfO3,P4mm,tetragonal,0.442,False,0.2160833913333362,False,-2.58798888652725
680112,HfCdO3,CdHfO3,P4mm,tetragonal,0.449,False,0.5677819933333361,False,-2.23629028452725
678496,HfCdO3,Cd2Hf2O6,R-3,trigonal,3.258,False,0.015613010333336,False,-2.78845926752725
678495,HfCdO3,Cd2Hf2O6,R-3,trigonal,3.258,False,0.0150970853333363,False,-2.78897519252725
681732,HfCdO3,Cd4Hf4O12,Pnma,orthorhombic,2.471,False,0.2545923548333362,False,-2.54947992302725
825615,HfCdO3,Cd2Hf2O6,R-3c,trigonal,2.653,False,0.031006402333336,False,-2.77306587552725
826038,HfCdO3,Cd2Hf2O6,R-3c,trigonal,1.927,False,0.5012377833333361,False,-2.30283449452725
1276712,HfCdO3,Cd4Hf4O12,Pnma,orthorhombic,2.645,False,0.0211412018333363,False,-2.78293107602725
350933,HfCoO3,CoHfO3,Pm-3m,cubic,0.0,True,0.6583116520000045,False,-2.15174083491439
354190,HfCoO3,CoHfO3,Pm-3m,cubic,0.0,True,1.1157323180000045,False,-1.69432016891439
352392,HfCrO3,CrHfO3,Pm-3m,cubic,0.0,True,1.129653323999995,False,-2.04551851437911
352497,HfCrO3,CrHfO3,Pm-3m,cubic,0.0,True,0.6347022000000049,False,-2.5404696383791
354664,HfCuO3,CuHfO3,Pm-3m,cubic,0.0,True,1.1852587030000028,False,-1.45553114286465
354520,HfCuO3,CuHfO3,Pm-3m,cubic,0.0,True,0.6142690650000029,False,-2.02652078086465
353922,HfFeO3,FeHfO3,Pm-3m,cubic,0.0,True,0.7054068040000017,False,-2.2200194282101
350002,HfFeO3,FeHfO3,Pm-3m,cubic,0.0,True,1.2915256300000018,False,-1.6339006022101
354986,HfGaO3,GaHfO3,Pm-3m,cubic,0.0,True,0.6735706900000036,False,-2.34931128352725
355003,HfGaO3,GaHfO3,Pm-3m,cubic,0.0,True,1.190055710000003,False,-1.83282626352725
351921,HfGeO3,GeHfO3,Pm-3m,cubic,1.638,False,0.4575945965000052,False,-2.42241430152725
352544,HfGeO3,GeHfO3,Pm-3m,cubic,0.0,True,1.528895524500005,False,-1.35111337352725
693962,HfGeO3,GeHfO3,P4mm,tetragonal,1.584,False,0.2902414965000055,False,-2.58976740152725
692878,HfGeO3,Ge2Hf2O6,R-3,trigonal,2.484,False,0.1806131545000053,False,-2.69939574352725
693420,HfGeO3,Ge4Hf4O12,Pnma,orthorhombic,2.728,False,0.2201509775000052,False,-2.65985792052725
826017,HfGeO3,Ge2Hf2O6,R-3c,trigonal,2.233,False,0.2748938015000055,False,-2.60511509652725
354358,HfHgO3,HfHgO3,Pm-3m,cubic,0.0,True,0.2967972986666631,False,-2.19550534352051
354715,HfHgO3,HfHgO3,Pm-3m,cubic,0.0,True,2.259152880666666,False,-0.233149761520507
680639,HfHgO3,HfHgO3,P4mm,tetragonal,0.0,True,0.264190356666663,False,-2.22811228552051
680638,HfHgO3,HfHgO3,P4mm,tetragonal,0.0,True,0.5684483646666632,False,-1.92385427752051
679021,HfHgO3,Hf2Hg2O6,R-3,trigonal,1.767,False,0.104001162666663,False,-2.38830147952051
679022,HfHgO3,Hf2Hg2O6,R-3,trigonal,1.624,False,0.104041873666663,False,-2.38826076852051
682258,HfHgO3,Hf4Hg4O12,Pnma,orthorhombic,1.593,False,0.2642645351666632,False,-2.22803810702051
682259,HfHgO3,Hf4Hg4O12,Pnma,orthorhombic,1.171,False,0.0909462146666633,False,-2.40135642752051
826072,HfHgO3,Hf2Hg2O6,R-3c,trigonal,1.478,False,0.0743737196666631,False,-2.41792892252051
826042,HfHgO3,Hf2Hg2O6,R-3c,trigonal,0.878,False,0.6306592436666631,False,-1.86164339852051
351622,HfInO3,HfInO3,Pm-3m,cubic,0.0,True,0.3871669280000032,False,-2.54264287852725
352875,HfInO3,HfInO3,Pm-3m,cubic,0.0,True,1.7056080160000031,False,-1.22420179052725
693725,HfInO3,HfInO3,P4mm,tetragonal,0.0,True,0.3236945260000032,False,-2.60611528052725
693183,HfInO3,Hf4In4O12,Pnma,orthorhombic,0.0,True,0.2792327020000029,False,-2.65057710452725
826126,HfInO3,Hf2In2O6,R-3c,trigonal,0.0,True,0.2902413240000032,False,-2.63956848252725
692641,HfInO3,Hf2In2O6,R-3,trigonal,1.163,False,0.2438378380000032,False,-2.68597196852725
351761,HfIrO3,HfIrO3,Pm-3m,cubic,0.0,True,1.243658338000004,False,-1.38437092652725
354862,HfIrO3,HfIrO3,Pm-3m,cubic,0.0,True,1.821478080000002,False,-0.806551184527252
353881,HfMgO3,HfMgO3,Pm-3m,cubic,1.009,False,0.6084727819999962,False,-2.87821912436059
355056,HfMgO3,HfMgO3,Pm-3m,cubic,1.042,False,1.1654032619999963,False,-2.32128864436059
353730,HfMnO3,HfMnO3,Pm-3m,cubic,0.576,False,0.4256086079999974,False,-2.69786551496963
354351,HfMnO3,HfMnO3,Pm-3m,cubic,0.0,True,1.3044542399999972,False,-1.81901988296963
693873,HfMnO3,HfMnO3,P4mm,tetragonal,1.465,False,0.252465007999997,False,-2.87100911496963
692789,HfMnO3,Hf2Mn2O6,R-3,trigonal,3.687,False,0.0147006279999972,False,-3.10877349496963
693331,HfMnO3,Hf4Mn4O12,Pnma,orthorhombic,3.348,False,0.030832085499997,False,-3.09264203746963
826346,HfMnO3,Hf2Mn2O6,R-3c,trigonal,3.226,False,0.0383976299999972,False,-3.08507649296963
351645,HfMoO3,HfMoO3,Pm-3m,cubic,0.0,True,1.060795168500003,False,-1.89389076252725
353249,HfMoO3,HfMoO3,Pm-3m,cubic,0.0,True,1.4886653185000032,False,-1.46602061252725
351929,HfNbO3,HfNbO3,Pm-3m,cubic,0.0,True,1.3747028666666683,False,-1.79545607052725
355223,HfNbO3,HfNbO3,Pm-3m,cubic,0.0,True,1.0455610066666683,False,-2.12459793052725
351340,HfNiO3,HfNiO3,Pm-3m,cubic,0.0,True,1.135014818,False,-1.66976648381479
351725,HfNiO3,HfNiO3,Pm-3m,cubic,0.0,True,1.0604826980000002,False,-1.74429860381479
350506,HfOsO3,HfO3Os,Pm-3m,cubic,0.0,True,1.395021703000004,False,-1.26158258852725
354401,HfOsO3,HfO3Os,Pm-3m,cubic,0.0,True,1.770364895000001,False,-0.886239396527253
20456,HfPbO3,HfO3Pb,Pm-3m,cubic,2.718,False,0.0417972940000033,False,-2.79935192852725
350493,HfPbO3,HfO3Pb,Pm-3m,cubic,2.572,False,0.0410639280000033,False,-2.80008529452725
350217,HfPbO3,HfO3Pb,Pm-3m,cubic,0.0,True,2.2447975500000004,False,-0.596351672527253
679834,HfPbO3,HfO3Pb,P4mm,tetragonal,2.492,False,0.018552642000003,False,-2.82259658052725
679835,HfPbO3,HfO3Pb,P4mm,tetragonal,0.0,True,0.7100444880000034,False,-2.13110473452725
678184,HfPbO3,Hf2O6Pb2,R-3,trigonal,2.78,False,0.055246430000003,False,-2.78590279252725
678185,HfPbO3,Hf2O6Pb2,R-3,trigonal,2.773,False,0.0567342820000034,False,-2.78441494052725
681454,HfPbO3,Hf4O12Pb4,Pnma,orthorhombic,3.019,False,0.0174947260000033,False,-2.82365449652725
681455,HfPbO3,Hf4O12Pb4,Pnma,orthorhombic,1.805,False,0.3230251525000032,False,-2.51812407002725
42945,HfPbO3,Hf8O24Pb8,Pba2,orthorhombic,2.698,False,0.011899813750003,False,-2.82924940877725
826049,HfPbO3,Hf2O6Pb2,R-3c,trigonal,0.0,True,0.6630191640000032,False,-2.17813005852725
826616,HfPbO3,Hf2O6Pb2,R-3c,trigonal,3.089,False,0.0206429370000034,False,-2.82050628552725
114660,HfPbO3,Hf8O24Pb8,Pbam,orthorhombic,2.561,False,0.0108289200000033,False,-2.83032030252725
354511,HfPdO3,HfO3Pd,Pm-3m,cubic,0.0,True,0.6625236320000027,False,-1.90541367052725
354730,HfPdO3,HfO3Pd,Pm-3m,cubic,0.0,True,1.6870024559999988,False,-0.880934846527254
350857,HfPtO3,HfO3Pt,Pm-3m,cubic,0.0,True,0.9339507530000026,False,-1.61101754052725
353788,HfPtO3,HfO3Pt,Pm-3m,cubic,0.0,True,1.8744565749999995,False,-0.670511718527253
350396,HfReO3,HfO3Re,Pm-3m,cubic,0.0,True,1.4058125662500025,False,-1.41476939552725
353186,HfReO3,HfO3Re,Pm-3m,cubic,0.0,True,1.7139354082500022,False,-1.10664655352725
351148,HfRhO3,HfO3Rh,Pm-3m,cubic,0.0,True,1.565285415500002,False,-1.05502537452725
351548,HfRhO3,HfO3Rh,Pm-3m,cubic,0.0,True,0.8302989035000019,False,-1.79001188652725
350207,HfRuO3,HfO3Ru,Pm-3m,cubic,0.0,True,1.571440024500004,False,-1.11720945252725
351633,HfRuO3,HfO3Ru,Pm-3m,cubic,0.0,True,0.951298204500004,False,-1.73735127252725
351697,HfSbO3,HfO3Sb,Pm-3m,cubic,0.0,True,1.9602246086790056,False,-0.874497187527253
354705,HfSbO3,HfO3Sb,Pm-3m,cubic,0.0,True,0.5186681686790089,False,-2.31605362752725
694107,HfSbO3,HfO3Sb,P4mm,tetragonal,0.0,True,0.4518641386790087,False,-2.38285765752725
693023,HfSbO3,Hf2O6Sb2,R-3,trigonal,0.0,True,0.3337779016790088,False,-2.50094389452725
693565,HfSbO3,Hf4O12Sb4,Pnma,orthorhombic,0.0,True,0.3963792151790088,False,-2.43834258102725
826898,HfSbO3,Hf2O6Sb2,R-3c,trigonal,0.0,True,0.4274682766790088,False,-2.40725351952725
352518,HfScO3,HfO3Sc,Pm-3m,cubic,0.0,True,0.6741910658517627,False,-2.96843444952725
354637,HfScO3,HfO3Sc,Pm-3m,cubic,0.0,True,1.2186115658517624,False,-2.42401394952725
351582,HfSiO3,HfO3Si,Pm-3m,cubic,0.0,True,1.3851021490000008,False,-1.85390527352725
355200,HfSiO3,HfO3Si,Pm-3m,cubic,1.454,False,1.051452309000001,False,-2.18755511352725
350110,HfSnO3,HfO3Sn,Pm-3m,cubic,0.0,True,1.7527515000000036,False,-1.17029376189749
352067,HfSnO3,HfO3Sn,Pm-3m,cubic,1.946,False,0.2177692900000036,False,-2.70527597189749
680133,HfSnO3,HfO3Sn,P4mm,tetragonal,1.597,False,0.1517858100000038,False,-2.77125945189749
678516,HfSnO3,Hf2O6Sn2,R-3,trigonal,2.211,False,0.0983992080000035,False,-2.82464605389749
678515,HfSnO3,Hf2O6Sn2,R-3,trigonal,2.205,False,0.0983119000000036,False,-2.82473336189749
681752,HfSnO3,Hf4O12Sn4,Pnma,orthorhombic,0.974,False,0.4655232045000037,False,-2.45752205739749
681753,HfSnO3,Hf4O12Sn4,Pnma,orthorhombic,2.398,False,0.1399235950000035,False,-2.78312166689749
680132,HfSnO3,HfO3Sn,P4mm,tetragonal,0.0,True,0.7533805660000037,False,-2.16966469589749
826054,HfSnO3,Hf2O6Sn2,R-3c,trigonal,0.298999999999999,False,0.7464200990000034,False,-2.17662516289749
826976,HfSnO3,Hf2O6Sn2,R-3c,trigonal,2.305,False,0.1695401650000034,False,-2.75350509689749
350612,HfTaO3,HfO3Ta,Pm-3m,cubic,0.0,True,1.3743101216000044,False,-1.81407311852725
355191,HfTaO3,HfO3Ta,Pm-3m,cubic,0.0,True,1.2785805016000045,False,-1.90980273852725
351886,HfTiO3,HfO3Ti,Pm-3m,cubic,0.0,True,0.8595101839999959,False,-2.56120979528451
354538,HfTiO3,HfO3Ti,Pm-3m,cubic,0.0,True,1.067903767999996,False,-2.35281621128451
351068,HfTlO3,HfO3Tl,Pm-3m,cubic,0.0,True,2.16002585075506,False,-0.493530873527252
355147,HfTlO3,HfO3Tl,Pm-3m,cubic,0.0,True,0.1989303327550615,False,-2.45462639152725
680780,HfTlO3,HfO3Tl,P4mm,tetragonal,0.0,True,0.1928227047550614,False,-2.46073401952725
679163,HfTlO3,Hf2O6Tl2,R-3,trigonal,0.0,True,0.1515940927550616,False,-2.50196263152725
679164,HfTlO3,Hf2O6Tl2,R-3,trigonal,0.0,True,0.1513054477550612,False,-2.50225127652725
682400,HfTlO3,Hf4O12Tl4,Pnma,orthorhombic,0.0,True,0.1493134987550615,False,-2.50424322552725
682401,HfTlO3,Hf4O12Tl4,Pnma,orthorhombic,0.0,True,0.4271199367550613,False,-2.22643678752725
826056,HfTlO3,Hf2O6Tl2,R-3c,trigonal,0.0,True,0.7093696257550615,False,-1.94418709852725
827198,HfTlO3,Hf2O6Tl2,R-3c,trigonal,0.0,True,0.1546349197550616,False,-2.49892180452725
350539,HfVO3,HfO3V,Pm-3m,cubic,0.0,True,0.685365182000004,False,-2.52794859158417
353325,HfVO3,HfO3V,Pm-3m,cubic,0.0,True,1.1567277540000038,False,-2.05658601958417
352951,HfWO3,HfO3W,Pm-3m,cubic,0.0,True,1.509722494688445,False,-1.46406232452725
354585,HfWO3,HfO3W,Pm-3m,cubic,0.0,True,1.554970194688445,False,-1.41881462452725
352850,HfZnO3,HfO3Zn,Pm-3m,cubic,0.0,True,0.688707751000003,False,-2.27936784052725
353013,HfZnO3,HfO3Zn,Pm-3m,cubic,0.0,True,1.4220175310000032,False,-1.54605806052725
352071,HfZrO3,HfO3Zr,Pm-3m,cubic,0.0,True,1.281877732000003,False,-2.15372036452725
352949,HfZrO3,HfO3Zr,Pm-3m,cubic,0.0,True,0.8671636440000032,False,-2.56843445252725
25361,HgAsO3,As2Hg2O6,P-31m,trigonal,1.492,False,0.0,True,-1.18596153152051
351912,HgAsO3,AsHgO3,Pm-3m,cubic,0.0,True,0.4562794120000031,False,-0.729682119520507
352377,HgAsO3,AsHgO3,Pm-3m,cubic,0.0,True,1.589699032000003,False,0.403737500479493
693986,HgAsO3,AsHgO3,P4mm,tetragonal,0.0,True,0.3577471300000031,False,-0.828214401520507
692902,HgAsO3,As2Hg2O6,R-3,trigonal,0.227,False,0.157945127,False,-1.02801640452051
693444,HgAsO3,As4Hg4O12,Pnma,orthorhombic,0.0,True,0.3550024930000031,False,-0.830959038520507
826061,HgAsO3,As2Hg2O6,R-3c,trigonal,0.0,True,0.3543447210000031,False,-0.831616810520507
1384526,HgAsO3,As2Hg2O6,P-1,triclinic,1.462,False,0.1907346140000031,False,-0.995226917520507
351824,HgAuO3,AuHgO3,Pm-3m,cubic,0.0,True,0.5133260142454573,False,0.134642693479493
354801,HgAuO3,AuHgO3,Pm-3m,cubic,0.0,True,1.0347606342454574,False,0.656077313479493
693937,HgAuO3,AuHgO3,P4mm,tetragonal,0.0,True,0.4389850422454575,False,0.0603017214794932
692853,HgAuO3,Au2Hg2O6,R-3,trigonal,0.0,True,0.2091810042454583,False,-0.169502316520506
693395,HgAuO3,Au4Hg4O12,Pnma,orthorhombic,0.0,True,0.2065781202454573,False,-0.172105200520507
826062,HgAuO3,Au2Hg2O6,R-3c,trigonal,0.0,True,0.2285509082454573,False,-0.150132412520507
352830,HgBO3,BHgO3,Pm-3m,cubic,0.0,True,2.8237507835871205,False,1.29060477347949
354852,HgBO3,BHgO3,Pm-3m,cubic,0.0,True,1.1813220975871244,False,-0.351823912520506
350007,HgBiO3,BiHgO3,Pm-3m,cubic,0.0,True,0.7029732771666691,False,-0.252241015520506
350994,HgBiO3,BiHgO3,Pm-3m,cubic,0.0,True,0.3195781331666681,False,-0.635636159520507
680915,HgBiO3,BiHgO3,P4mm,tetragonal,0.0,True,0.2897815611666692,False,-0.665432731520506
680914,HgBiO3,BiHgO3,P4mm,tetragonal,0.0,True,0.2433043991666691,False,-0.711909893520506
679297,HgBiO3,Bi2Hg2O6,R-3,trigonal,0.0,True,0.0674984781666682,False,-0.887715814520507
679298,HgBiO3,Bi2Hg2O6,R-3,trigonal,0.0,True,0.0676417301666691,False,-0.887572562520506
682534,HgBiO3,Bi4Hg4O12,Pnma,orthorhombic,0.0,True,0.1341914261666691,False,-0.821022866520506
682535,HgBiO3,Bi4Hg4O12,Pnma,orthorhombic,0.0,True,0.0509356971666691,False,-0.904278595520506
825523,HgBiO3,Bi2Hg2O6,R-3c,trigonal,0.0,True,0.3011116541666692,False,-0.654102638520506
826064,HgBiO3,Bi2Hg2O6,R-3c,trigonal,0.0,True,0.0408358551666682,False,-0.914378437520507
1371971,HgCO3,C2Hg2O6,R-3c,trigonal,1.066,False,0.0,True,-1.16642032502051
1442403,HgCO3,CHgO3,R-3m,trigonal,0.0,True,2.896360791,False,1.72994046597949
351565,HgGeO3,GeHgO3,Pm-3m,cubic,0.0,True,1.39655835775,False,0.0655015444794934
353944,HgGeO3,GeHgO3,Pm-3m,cubic,0.0,True,0.3309577477499967,False,-1.00009906552051
693665,HgGeO3,GeHgO3,P4mm,tetragonal,0.0,True,0.2211564137499968,False,-1.10990039952051
692581,HgGeO3,Ge2Hg2O6,R-3,trigonal,0.387,False,0.0466211307499966,False,-1.28443568252051
693123,HgGeO3,Ge4Hg4O12,Pnma,orthorhombic,0.0,True,0.1696216782499966,False,-1.16143513502051
826071,HgGeO3,Ge2Hg2O6,R-3c,trigonal,0.264,False,0.1630987647499966,False,-1.16795804852051
353699,HgIrO3,HgIrO3,Pm-3m,cubic,0.0,True,1.940132713499997,False,1.09998894347949
353999,HgIrO3,HgIrO3,Pm-3m,cubic,0.0,True,0.4160818395,False,-0.424061930520507
693781,HgIrO3,HgIrO3,P4mm,tetragonal,0.0,True,0.406419061500001,False,-0.433724708520506
692697,HgIrO3,Hg2Ir2O6,R-3,trigonal,0.0,True,0.1300104825,False,-0.710133287520507
693239,HgIrO3,Hg4Ir4O12,Pnma,orthorhombic,0.0,True,0.234228369000001,False,-0.605915401020506
826073,HgIrO3,Hg2Ir2O6,R-3c,trigonal,0.0,True,0.226447210500001,False,-0.613696559520506
351652,HgMoO3,HgMoO3,Pm-3m,cubic,0.0,True,2.286156313404049,False,0.538748265479494
353024,HgMoO3,HgMoO3,Pm-3m,cubic,0.0,True,0.3444244214040446,False,-1.40298362652051
693637,HgMoO3,HgMoO3,P4mm,tetragonal,0.0,True,0.3725497994040445,False,-1.37485824852051
692553,HgMoO3,Hg2Mo2O6,R-3,trigonal,0.0,True,0.2526437664040446,False,-1.49476428152051
693095,HgMoO3,Hg4Mo4O12,Pnma,orthorhombic,0.0,True,0.3461812254040446,False,-1.40122682252051
826075,HgMoO3,Hg2Mo2O6,R-3c,trigonal,0.0,True,0.3473335514040445,False,-1.40007449652051
650466,HgNO3,Hg8N8O24,P21,monoclinic,2.696,False,0.0,True,-0.587743151339208
352897,HgOsO3,HgO3Os,Pm-3m,cubic,0.0,True,2.187628027973932,False,1.15557363147949
352961,HgOsO3,HgO3Os,Pm-3m,cubic,0.0,True,0.3550268719739364,False,-0.677027524520506
693596,HgOsO3,HgO3Os,P4mm,tetragonal,0.0,True,0.3558158279739364,False,-0.676238568520506
692512,HgOsO3,Hg2O6Os2,R-3,trigonal,0.0,True,0.2128286249739354,False,-0.819225771520507
693054,HgOsO3,Hg4O12Os4,Pnma,orthorhombic,0.0,True,0.3265987919739364,False,-0.705455604520506
826079,HgOsO3,Hg2O6Os2,R-3c,trigonal,0.0,True,0.3161922589739354,False,-0.715862137520507
1346698,HgPO3,Hg2O6P2,P-1,triclinic,2.547,False,0.1567982347500038,False,-1.68549570831249
1348815,HgPO3,Hg2O6P2,P-1,triclinic,1.878,False,0.2298653857500039,False,-1.61242855731249
1364302,HgPO3,Hg2O6P2,P-31m,trigonal,2.585,False,0.1129521647500038,False,-1.72934177831249
354362,HgPbO3,HgO3Pb,Pm-3m,cubic,0.0,True,0.4339707496666661,False,-0.422710584520507
352303,HgPbO3,HgO3Pb,Pm-3m,cubic,0.0,True,0.4998621436666662,False,-0.356819190520507
693866,HgPbO3,HgO3Pb,P4mm,tetragonal,0.0,True,0.2841402416666662,False,-0.572541092520507
694059,HgPbO3,HgO3Pb,P4mm,tetragonal,0.0,True,0.4212298096666662,False,-0.435451524520507
692782,HgPbO3,Hg2O6Pb2,R-3,trigonal,0.0,True,0.0162774846666662,False,-0.840403849520507
692975,HgPbO3,Hg2O6Pb2,R-3,trigonal,0.0,True,0.0166407146666661,False,-0.840040619520507
693324,HgPbO3,Hg4O12Pb4,Pnma,orthorhombic,0.0,True,0.0440293026666661,False,-0.812652031520507
693517,HgPbO3,Hg4O12Pb4,Pnma,orthorhombic,0.0,True,0.1076998936666662,False,-0.748981440520507
826081,HgPbO3,Hg2O6Pb2,R-3c,trigonal,0.0,True,0.0499207116666662,False,-0.806760622520507
826617,HgPbO3,Hg2O6Pb2,R-3c,trigonal,0.0,True,0.2315977146666662,False,-0.625083619520507
351891,HgPdO3,HgO3Pd,Pm-3m,cubic,0.0,True,1.234767144014171,False,0.655210691479494
354282,HgPdO3,HgO3Pd,Pm-3m,cubic,0.0,True,0.4573636520141709,False,-0.122192800520506
681161,HgPdO3,HgO3Pd,P4mm,tetragonal,0.0,True,0.7919304140141709,False,0.212373961479494
679543,HgPdO3,Hg2O6Pd2,R-3,trigonal,0.633,False,0.0541735410141709,False,-0.525382911520506
682781,HgPdO3,Hg4O12Pd4,Pnma,orthorhombic,0.0,True,0.3860589210141699,False,-0.193497531520507
681162,HgPdO3,HgO3Pd,P4mm,tetragonal,0.0,True,0.3840381320141709,False,-0.195518320520506
682782,HgPdO3,Hg4O12Pd4,Pnma,orthorhombic,0.0,True,0.1411223540141709,False,-0.438434098520506
679542,HgPdO3,Hg2O6Pd2,R-3,trigonal,0.632,False,0.0543744820141699,False,-0.525181970520507
826082,HgPdO3,Hg2O6Pd2,R-3c,trigonal,0.325,False,0.1687468320141699,False,-0.410809620520507
826664,HgPdO3,Hg2O6Pd2,R-3c,trigonal,0.0,True,0.5224221520141704,False,-0.0571343005205065
351099,HgPtO3,HgO3Pt,Pm-3m,cubic,0.0,True,0.5392434070000001,False,-0.175308696520506
352685,HgPtO3,HgO3Pt,Pm-3m,cubic,0.0,True,1.603909215,False,0.889357111479494
693957,HgPtO3,HgO3Pt,P4mm,tetragonal,0.0,True,0.461158057,False,-0.253394046520506
692873,HgPtO3,Hg2O6Pt2,R-3,trigonal,0.0,True,0.111840302,False,-0.602711801520506
693415,HgPtO3,Hg4O12Pt4,Pnma,orthorhombic,0.462,False,0.2086102549999999,False,-0.505941848520506
826083,HgPtO3,Hg2O6Pt2,R-3c,trigonal,0.459,False,0.236765269,False,-0.477786834520506
352051,HgRhO3,HgO3Rh,Pm-3m,cubic,0.0,True,0.4069782856666641,False,-0.401417686520507
353539,HgRhO3,HgO3Rh,Pm-3m,cubic,0.0,True,1.527704849666665,False,0.719308877479494
693838,HgRhO3,HgO3Rh,P4mm,tetragonal,0.0,True,0.3809715416666642,False,-0.427424430520507
692754,HgRhO3,Hg2O6Rh2,R-3,trigonal,0.0,True,0.0860351876666641,False,-0.722360784520507
693296,HgRhO3,Hg4O12Rh4,Pnma,orthorhombic,0.0,True,0.1845518891666652,False,-0.623844083020506
826086,HgRhO3,Hg2O6Rh2,R-3c,trigonal,0.0,True,0.1800944876666641,False,-0.628301484520507
350589,HgRuO3,HgO3Ru,Pm-3m,cubic,0.0,True,0.3015836296666692,False,-0.643489716520506
352034,HgRuO3,HgO3Ru,Pm-3m,cubic,0.0,True,1.679727195666669,False,0.734653849479494
693593,HgRuO3,HgO3Ru,P4mm,tetragonal,0.0,True,0.3027696256666692,False,-0.642303720520506
692509,HgRuO3,Hg2O6Ru2,R-3,trigonal,0.0,True,0.1163759066666692,False,-0.828697439520506
693051,HgRuO3,Hg4O12Ru4,Pnma,orthorhombic,0.0,True,0.1801754151666692,False,-0.764897931020506
826087,HgRuO3,Hg2O6Ru2,R-3c,trigonal,0.0,True,0.1785476706666692,False,-0.766525675520506
352399,HgSbO3,HgO3Sb,Pm-3m,cubic,0.0,True,1.2965526790000037,False,-0.0370703855205065
353909,HgSbO3,HgO3Sb,Pm-3m,cubic,0.0,True,0.3529718730000041,False,-0.980651191520506
680533,HgSbO3,HgO3Sb,P4mm,tetragonal,0.0,True,0.357295393000003,False,-0.976327671520507
680532,HgSbO3,HgO3Sb,P4mm,tetragonal,0.0,True,0.543640317000004,False,-0.789982747520506
678916,HgSbO3,Hg2O6Sb2,R-3,trigonal,0.213,False,0.132624657,False,-1.20099840752051
678915,HgSbO3,Hg2O6Sb2,R-3,trigonal,0.0,True,0.1325193289999999,False,-1.20110373552051
682153,HgSbO3,Hg4O12Sb4,Pnma,orthorhombic,0.0,True,0.2770117190000001,False,-1.05661134552051
682152,HgSbO3,Hg4O12Sb4,Pnma,orthorhombic,0.0,True,0.388992632000003,False,-0.944630432520507
826088,HgSbO3,Hg2O6Sb2,R-3c,trigonal,0.0,True,0.290618292,False,-1.04300477252051
826899,HgSbO3,Hg2O6Sb2,R-3c,trigonal,0.0,True,0.5744414990000031,False,-0.759181565520507
1365265,HgSbO3,Hg2O6Sb2,P-31m,trigonal,0.957,False,0.0,True,-1.33362306452051
14377,HgSeO3,Hg4O12Se4,Pnma,orthorhombic,2.166,False,0.0032331569999989,False,-0.849589182020507
25627,HgSeO3,Hg4O12Se4,P21/c,monoclinic,2.41,False,0.003362051499999,False,-0.849460287520507
650297,HgSeO3,Hg4O12Se4,P21/c,monoclinic,2.294,False,0.0,True,-0.852822339020506
